gene	geneName	baseMean	log2FC	stderror	padj
CNAG_00002	NA	371.695	0.467	0.124	0.001368
CNAG_00003	NA	55.459	0.016	0.258	0.9741
CNAG_00004	NA	99.712	-0.126	0.193	0.6799
CNAG_00005	NA	536.709	0.616	0.146	2.705e-4
CNAG_00006	NA	1477.518	0.101	0.09	0.433
CNAG_00007	NA	417.761	-0.321	0.122	0.03543
CNAG_00008	NA	291.892	0.161	0.129	0.3804
CNAG_00009	NA	267.863	-0.273	0.134	0.1189
CNAG_00010	NA	286.847	-0.206	0.144	0.3003
CNAG_00011	NA	162.871	0.239	0.158	0.2696
CNAG_00012	NA	408.616	0.287	0.141	0.1167
CNAG_00013	NA	316.269	0.379	0.129	0.01686
CNAG_00014	NA	55.197	0.471	0.253	0.1601
CNAG_00015	NA	333.169	0.092	0.134	0.6644
CNAG_00016	NA	283.565	-0.062	0.144	0.7997
CNAG_00017	NA	114.642	0.54	0.202	0.03172
CNAG_00018	FZC6	459.08	0.105	0.126	0.5911
CNAG_00019	NA	2291.001	0.001	0.084	0.9926
CNAG_00020	NA	899.099	0.148	0.108	0.3284
CNAG_00021	NA	528.555	-0.554	0.131	2.83e-4
CNAG_00022	NA	598.393	-0.213	0.108	0.1359
CNAG_00023	NA	46.461	0.49	0.278	0.1864
CNAG_00024	NA	988.652	-0.447	0.108	3.719e-4
CNAG_00025	VCX1	517.49	-0.373	0.15	0.04866
CNAG_00026	NA	439.38	-0.22	0.125	0.1847
CNAG_00027	NA	123.828	0.342	0.18	0.1473
CNAG_00028	NA	98.937	0.226	0.199	0.4295
CNAG_00029	NA	37.194	0.376	0.303	0.3843
CNAG_00030	NA	26.003	-0.423	0.395	0.4626
CNAG_00031	MLR1	120.852	0.197	0.189	0.4796
CNAG_00032	NA	46.176	0.668	0.321	0.1083
CNAG_00034	RPL9B	25446.947	-0.42	0.099	2.724e-4
CNAG_00035	NA	68.189	0.19	0.231	0.5947
CNAG_00036	SEC14-2	303.218	-0.427	0.133	0.007848
CNAG_00038	NA	186.335	0.738	0.158	4.4e-5
CNAG_00039	ZFC6	19.053	0.109	0.429	0.885
CNAG_00040	ERG11	1055.095	-0.792	0.115	3.234e-10
CNAG_00043	NA	184.903	0.217	0.155	0.3145
CNAG_00044	NA	308.596	0.22	0.174	0.3731
CNAG_00045	NA	271.282	0.569	0.142	6.116e-4
CNAG_00046	NA	1311.453	0.211	0.101	0.1056
CNAG_00047	PKP1	63.605	0.113	0.255	0.7926
CNAG_00048	NA	58.152	0.628	0.253	0.04857
CNAG_00049	NA	45.224	0.525	0.33	0.2407
CNAG_00050	NA	127.209	-0.26	0.182	0.3023
CNAG_00051	SNT1	365.874	-0.148	0.139	0.4653
CNAG_00052	NA	98.36	0.853	0.21	5.044e-4
CNAG_00053	NA	119.767	-0.396	0.189	0.106
CNAG_00054	NA	128.948	0.261	0.184	0.3066
CNAG_00055	NA	743.595	-0.06	0.108	0.7304
CNAG_00056	NA	340.359	-0.165	0.141	0.4162
CNAG_00057	FPP1	704.639	0.298	0.11	0.02877
CNAG_00058	NA	1578.456	-0.133	0.101	0.35
CNAG_00059	NA	121.494	-0.144	0.178	0.5997
CNAG_00060	NA	230.215	-0.363	0.144	0.04451
CNAG_00061	CIT1	8137.63	-0.308	0.116	0.03206
CNAG_00062	NA	951.473	0.18	0.101	0.1812
CNAG_00063	CSE4	419.534	-0.261	0.118	0.08607
CNAG_00064	NA	1414.699	-0.063	0.1	0.6953
CNAG_00065	NA	2843.259	-0.068	0.085	0.6064
CNAG_00066	NA	224.516	-0.152	0.151	0.4997
CNAG_00067	SSS1	2619.229	-0.019	0.09	0.9023
CNAG_00068	NA	96.739	0.065	0.208	0.8587
CNAG_00069	NA	25.778	-0.133	0.358	0.8276
CNAG_00070	NA	286.156	0.611	0.142	2.04e-4
CNAG_00072	NA	1023.72	0.054	0.109	0.7659
CNAG_00073	NA	264.913	0.141	0.144	0.5107
CNAG_00074	NA	1313.847	0.054	0.097	0.7304
CNAG_00075	NA	584.246	0.149	0.121	0.3864
CNAG_00076	NDX6	261.782	-0.034	0.135	0.8861
CNAG_00077	NA	2007.545	-0.027	0.11	0.8873
CNAG_00078	NA	139.451	-0.214	0.17	0.3767
CNAG_00079	NA	138.274	0.518	0.169	0.01136
CNAG_00080	NA	32.535	0.134	0.323	0.8085
CNAG_00081	NA	655.068	0.004	0.114	0.9861
CNAG_00082	NA	176.264	0.05	0.181	0.8762
CNAG_00083	CCC1	140.404	-0.321	0.182	0.1858
CNAG_00084	NA	922.509	-0.487	0.123	7.275e-4
CNAG_00085	NA	365.766	-0.018	0.132	0.9394
CNAG_00086	NA	708.94	-0.411	0.114	0.002442
CNAG_00087	NA	273.257	-0.24	0.138	0.1918
CNAG_00088	NA	592.527	-0.018	0.11	0.9275
CNAG_00089	NA	336.974	-0.273	0.128	0.09771
CNAG_00090	NA	432.525	-0.146	0.117	0.3804
CNAG_00091	NA	116.63	-0.25	0.195	0.3671
CNAG_00092	NA	1525.004	-0.271	0.104	0.03769
CNAG_00093	NA	365.095	-0.199	0.145	0.3285
CNAG_00094	NA	55.739	0.491	0.255	0.1425
CNAG_00095	NA	344.23	-0.171	0.122	0.3131
CNAG_00096	NA	139.936	-0.116	0.197	0.7147
CNAG_00097	ITR1	112.935	0.182	0.22	0.5925
CNAG_00098	NA	342.07	0.87	0.133	2.834e-9
CNAG_00099	NA	772.124	-0.236	0.101	0.06652
CNAG_00100	NA	4080.353	0.974	0.128	2.029e-12
CNAG_00101	KEI1	646.772	0.023	0.11	0.9021
CNAG_00104	NA	2314.199	-0.422	0.086	1.756e-5
CNAG_00106	TCO5	229.375	-0.057	0.154	0.8294
CNAG_00107	NA	66.915	0.654	0.253	0.03922
CNAG_00108	NA	1234.849	-0.051	0.127	0.8133
CNAG_00109	NA	1263.041	-0.097	0.097	0.5004
CNAG_00110	HPI3	560.712	-0.51	0.123	3.598e-4
CNAG_00111	NA	749.433	-0.076	0.122	0.6972
CNAG_00115	NA	260.209	-0.653	0.167	8.278e-4
CNAG_00116	NA	23622.206	-0.435	0.108	5.407e-4
CNAG_00117	ERG24	742.496	-0.363	0.106	0.004416
CNAG_00118	NA	338.074	0.297	0.148	0.1238
CNAG_00119	NA	134.987	0.402	0.186	0.09426
CNAG_00120	NA	383.937	-0.236	0.124	0.1498
CNAG_00121	NA	687.146	0.163	0.122	0.3375
CNAG_00122	NA	191.23	-0.572	0.165	0.003707
CNAG_00123	NA	27.752	0.396	0.344	0.4233
CNAG_00124	CAS32	729.938	-0.054	0.121	0.7892
CNAG_00125	CRG1	64.68	0.376	0.233	0.2333
CNAG_00126	NA	630.799	0.293	0.136	0.09469
CNAG_00127	NA	85.574	-0.015	0.206	0.9711
CNAG_00128	NA	152.354	-0.511	0.171	0.01445
CNAG_00129	NA	209.992	-0.054	0.151	0.8353
CNAG_00130	RCK2	793.619	0.163	0.114	0.3027
CNAG_00131	NA	70.265	-0.419	0.234	0.179
CNAG_00132	NA	48.704	1.186	0.294	5.583e-4
CNAG_00133	NA	153.694	0.577	0.167	0.003796
CNAG_00134	NA	235.049	0.26	0.143	0.171
CNAG_00135	NA	384.838	-0.055	0.122	0.7881
CNAG_00136	NA	1842.704	0.337	0.09	0.001437
CNAG_00137	NA	306.127	-0.155	0.134	0.4218
CNAG_00138	NA	471.856	-0.223	0.14	0.2436
CNAG_00139	NA	400.11	0.515	0.134	0.001132
CNAG_00140	NA	1379.747	-0.179	0.102	0.1864
CNAG_00141	NA	74.908	0.567	0.224	0.04401
CNAG_00142	NA	392.041	-0.394	0.118	0.005622
CNAG_00143	NA	859.763	-0.312	0.123	0.04311
CNAG_00144	NA	35.989	-0.289	0.304	0.5264
CNAG_00145	NA	382.114	-0.334	0.13	0.04096
CNAG_00146	PBY101	249.877	0.329	0.138	0.05891
CNAG_00147	NA	3457.226	-0.072	0.096	0.6283
CNAG_00148	NA	433.545	0.105	0.123	0.5776
CNAG_00149	NA	7495.723	-0.3	0.098	0.0117
CNAG_00150	PQP1	557.467	-0.643	0.12	1.954e-6
CNAG_00151	NA	277.337	0.1	0.141	0.6522
CNAG_00152	NA	231.378	0.35	0.143	0.05215
CNAG_00153	NA	76.44	0.068	0.213	0.8532
CNAG_00154	NA	657.037	0.335	0.11	0.01204
CNAG_00155	NA	0.139	0.383	4.08	0.9612
CNAG_00156	SP1	488.795	-0.379	0.13	0.0172
CNAG_00157	NA	1523.122	0.678	0.101	9.136e-10
CNAG_00158	HOC3	269.345	-0.24	0.135	0.1818
CNAG_00159	NA	230.513	-0.023	0.139	0.9245
CNAG_00160	NA	35.493	0.352	0.311	0.4323
CNAG_00161	NA	48.354	0.277	0.285	0.5143
CNAG_00162	AOX1	212.864	1.928	0.169	1.574e-27
CNAG_00163	NA	315.587	0.622	0.134	5.025e-5
CNAG_00164	NA	233.266	1.286	0.156	1.579e-14
CNAG_00165	NA	530.915	-0.325	0.111	0.01695
CNAG_00166	NA	331.721	-0.381	0.128	0.014880000000000001
CNAG_00167	NA	274.301	0.471	0.136	0.003734
CNAG_00171	NA	46.701	0.109	0.265	0.8093
CNAG_00172	NA	428.933	-0.687	0.134	5.804e-6
CNAG_00173	NA	247.471	-0.004	0.155	0.9884
CNAG_00174	NA	417.064	0.026	0.124	0.9027
CNAG_00175	NA	114.786	0.562	0.187	0.01338
CNAG_00176	NA	1898.724	-0.364	0.117	0.009949
CNAG_00177	NA	170.827	0.261	0.177	0.2834
CNAG_00178	NA	959.32	-0.135	0.144	0.5316
CNAG_00179	GPA2	117.995	-0.326	0.198	0.2233
CNAG_00180	NA	193.047	0.265	0.158	0.2135
CNAG_00181	FYV10	260.7	0.048	0.163	0.8675
CNAG_00182	VPS29	289.714	-0.158	0.145	0.4526
CNAG_00183	NA	1588.348	-0.691	0.12	2.96e-7
CNAG_00184	NA	594.305	-0.238	0.111	0.09597
CNAG_00185	NA	544.012	0.278	0.111	0.0462
CNAG_00186	NA	265.428	-0.141	0.132	0.4618
CNAG_00187	UBP16	329.864	-0.143	0.13	0.4482
CNAG_00188	NA	339.863	0.008	0.125	0.9734
CNAG_00189	NA	136.851	0.081	0.204	0.8136
CNAG_00190	NA	2356.256	0.145	0.1	0.2973
CNAG_00191	NA	211.005	0.362	0.15	0.05586
CNAG_00192	NA	51.082	0.297	0.3	0.5049
CNAG_00193	GAT1	834.648	0.239	0.125	0.1465
CNAG_00194	NA	1973.729	-0.313	0.085	0.001944
CNAG_00195	NA	240.918	-0.064	0.141	0.7872
CNAG_00229	NA	163.059	0.117	0.197	0.7134
CNAG_00231	NA	51.215	0.065	0.257	0.8861
CNAG_00232	RPL30	13182.155	-0.266	0.091	0.01731
CNAG_00233	NA	896.763	0.111	0.105	0.4686
CNAG_00234	NA	299.872	-0.064	0.142	0.7903
CNAG_00235	AMT1	194.396	0.533	0.163	0.006445
CNAG_00236	NA	104.04	-0.009	0.2	0.9805
CNAG_00237	NA	1509.502	-0.017	0.093	0.918
CNAG_00238	NA	5434.787	-0.452	0.105	2.169e-4
CNAG_00239	YAP1	299.516	0.402	0.139	0.01816
CNAG_00240	NA	393.877	-0.141	0.123	0.4246
CNAG_00241	NA	172.771	-0.149	0.155	0.5234
CNAG_00242	NA	32.14	1.249	0.346	0.002346
CNAG_00243	NA	229.043	0.049	0.146	0.8491
CNAG_00246	NA	351.581	0.05	0.123	0.8102
CNAG_00247	LYS9	132.516	0.424	0.178	0.0593
CNAG_00248	NA	185.273	-0.127	0.152	0.5902
CNAG_00249	NA	399.244	-0.211	0.124	0.2032
CNAG_00250	NA	770.775	-0.889	0.114	5.596e-13
CNAG_00251	NA	20.92	1.405	0.422	0.005503
CNAG_00252	NA	447.408	0.401	0.125	0.007938
CNAG_00253	NA	360.122	0.317	0.133	0.05891
CNAG_00254	NA	219.29	0.226	0.182	0.3836
CNAG_00255	NA	437.037	-0.007	0.129	0.9783
CNAG_00256	NA	691.904	0.027	0.12	0.8956
CNAG_00257	NA	419.952	-0.18	0.12	0.2738
CNAG_00258	NA	239.472	0.019	0.144	0.9438
CNAG_00259	NA	327.832	-0.549	0.136	5.435e-4
CNAG_00260	NA	661.404	-0.198	0.102	0.1413
CNAG_00261	NA	17766.066	0.083	0.117	0.6517
CNAG_00262	NA	43.739	0.01	0.296	0.9867
CNAG_00263	PTP4	141.851	-0.002	0.167	0.9954
CNAG_00264	NA	1120.889	0.478	0.112	2.309e-4
CNAG_00265	IDI1	2109.047	-0.39	0.09	1.862e-4
CNAG_00266	YFH7	175.236	0.022	0.156	0.9404
CNAG_00267	NA	71.405	0.211	0.225	0.535
CNAG_00268	ILV2	785.26	-0.355	0.115	0.01127
CNAG_00269	NA	530.194	-3.033	0.148	1.3019999999999997e-89
CNAG_00270	NA	2773.033	0.016	0.095	0.9217
CNAG_00271	NA	251.62	0.26	0.148	0.189
CNAG_00272	NA	136.441	0.082	0.194	0.8035
CNAG_00273	NA	73.404	-0.035	0.219	0.9298
CNAG_00274	NA	204.048	-0.096	0.16	0.7101
CNAG_00275	NA	363.739	0.547	0.145	0.001374
CNAG_00276	NA	151.03	0.325	0.176	0.1629
CNAG_00277	NA	146.474	0.638	0.167	0.001171
CNAG_00278	NA	208.025	0.143	0.152	0.5314
CNAG_00279	NA	600.023	-0.018	0.138	0.9446
CNAG_00280	NA	1848.575	0.135	0.094	0.2987
CNAG_00283	NA	70.949	1.53	0.259	1.186e-7
CNAG_00284	NA	80.114	0.589	0.217	0.02902
CNAG_00285	NA	85.843	0.166	0.208	0.605
CNAG_00286	NAB2	425.468	0.002	0.122	0.991
CNAG_00287	NA	4704.254	0.422	0.091	5.266e-5
CNAG_00288	NA	159.385	-0.512	0.161	0.008688
CNAG_00289	NA	118.761	0.614	0.19	0.00745
CNAG_00290	NA	405.488	0.135	0.118	0.426
CNAG_00291	NA	11.192	-0.235	0.553	0.8018
CNAG_00292	NA	1882.11	0.011	0.095	0.9515
CNAG_00293	RAS1	966.192	-0.031	0.104	0.8656
CNAG_00294	NA	426.38	-0.191	0.127	0.2727
CNAG_00295	NA	1.55	2.647	1.685	0.249
CNAG_00299	NA	162.488	0.208	0.159	0.3571
CNAG_00300	NA	407.113	-0.529	0.135	8.469e-4
CNAG_00301	NA	1582.658	-0.204	0.151	0.3332
CNAG_00302	NA	149.911	0.393	0.19	0.1111
CNAG_00303	NA	11.561	1.103	0.548	0.1235
CNAG_00304	NA	191.65	-0.343	0.153	0.08045
CNAG_00305	NA	4888.637	0.798	0.13	2.935e-8
CNAG_00306	MTN2	63.442	0.635	0.255	0.04802
CNAG_00307	NA	4954.286	0.074	0.102	0.6414
CNAG_00308	NA	78.387	0.431	0.215	0.1248
CNAG_00309	NA	197.918	0.251	0.151	0.217
CNAG_00310	NA	132.673	-0.334	0.174	0.1453
CNAG_00311	NA	932.77	0.111	0.107	0.4807
CNAG_00312	NA	305.444	-0.047	0.127	0.827
CNAG_00313	NA	127.62	0.057	0.178	0.8532
CNAG_00314	NA	159.874	-0.119	0.171	0.6585
CNAG_00315	NA	120.187	0.135	0.199	0.6677
CNAG_00316	HAM1	547.987	0.073	0.116	0.695
CNAG_00317	NA	221.307	0.19	0.155	0.3911
CNAG_00318	NA	1533.543	0.167	0.1	0.217
CNAG_00319	NA	735.786	-0.179	0.103	0.1945
CNAG_00320	NA	175.13	-0.408	0.158	0.03845
CNAG_00321	NA	22.21	-0.079	0.4	0.9085
CNAG_00322	NA	298.631	0.196	0.147	0.3433
CNAG_00323	NA	13.726	0.936	0.503	0.1592
CNAG_00326	NA	1055.106	0.193	0.096	0.1238
CNAG_00327	NA	94.727	-0.368	0.196	0.1552
CNAG_00328	NA	271.075	0.206	0.158	0.3593
CNAG_00329	NA	1730.964	-0.088	0.123	0.6479
CNAG_00330	NA	315.381	-0.294	0.13	0.07769
CNAG_00331	NA	50.9	1.313	0.276	2.955e-5
CNAG_00332	SIP4	311.446	0.627	0.139	8.553e-5
CNAG_00333	NA	230.398	-0.32	0.158	0.1206
CNAG_00334	NA	55234.333	-0.379	0.105	0.002415
CNAG_00335	NA	239.928	-0.214	0.144	0.2786
CNAG_00337	NA	1342.084	0.232	0.101	0.07129
CNAG_00342	NA	544.428	0.084	0.112	0.6291
CNAG_00343	NA	128.798	-0.078	0.174	0.7901
CNAG_00344	NA	114.039	-0.23	0.183	0.3781
CNAG_00345	NA	496.164	-0.009	0.113	0.9681
CNAG_00346	NA	203.066	-0.462	0.167	0.02501
CNAG_00347	NA	254.245	-0.105	0.141	0.6327
CNAG_00348	NA	202.548	0.35	0.166	0.1047
CNAG_00349	NA	32.999	-0.54	0.331	0.2284
CNAG_00351	NA	119.907	-0.106	0.188	0.73
CNAG_00352	NA	417.346	0.033	0.121	0.8776
CNAG_00353	LPI16	330.662	0.503	0.134	0.001375
CNAG_00354	NA	1092.432	-0.098	0.099	0.5074
CNAG_00355	NA	695.506	-0.028	0.111	0.8839
CNAG_00356	NA	452.578	-0.255	0.116	0.08618
CNAG_00357	NA	147.475	0.006	0.178	0.9854
CNAG_00358	NA	116.002	0.206	0.193	0.4638
CNAG_00359	NA	1489.111	0.134	0.104	0.3667
CNAG_00360	NA	473.075	0.031	0.119	0.8839
CNAG_00361	RVS167	1985.775	0.165	0.092	0.1761
CNAG_00362	NA	243.312	-0.152	0.148	0.4857
CNAG_00363	TCO6	600.289	-0.096	0.121	0.6071
CNAG_00364	NA	192.894	-0.198	0.148	0.3407
CNAG_00365	NA	523.071	0.25	0.111	0.07898
CNAG_00366	NA	16.858	0.948	0.456	0.1095
CNAG_00367	DYN5	107.638	-0.044	0.192	0.8954
CNAG_00368	NA	105.442	0.508	0.197	0.03928
CNAG_00369	NA	122.359	0.26	0.18	0.2973
CNAG_00370	UBI1	18957.089	-0.325	0.099	0.006303
CNAG_00371	NA	60.078	0.108	0.247	0.7953
CNAG_00372	NA	243.329	-0.199	0.156	0.3693
CNAG_00373	NA	331.22	-0.157	0.136	0.4189
CNAG_00374	NA	163.683	0.403	0.174	0.06849
CNAG_00375	GCN5	322.474	-0.21	0.132	0.2407
CNAG_00377	NA	619.251	-0.571	0.109	3.248e-6
CNAG_00378	NA	53.941	-0.343	0.26	0.3509
CNAG_00383	APT3	367.723	-0.001	0.128	0.9962
CNAG_00384	NA	114.384	0.164	0.195	0.5828
CNAG_00385	NA	1876.188	0.182	0.102	0.1787
CNAG_00386	NA	685.803	-0.495	0.118	2.994e-4
CNAG_00387	LPI13	423.4	0.335	0.12	0.02417
CNAG_00388	NA	449.949	0.113	0.115	0.5071
CNAG_00389	NA	556.658	0.183	0.116	0.2436
CNAG_00390	YMR1	78.292	0.064	0.221	0.8689
CNAG_00391	NA	220.266	0.115	0.142	0.5984
CNAG_00392	NA	104.094	-0.376	0.204	0.1631
CNAG_00393	NA	126.75	-0.084	0.213	0.8156
CNAG_00394	NA	854.588	-0.484	0.098	1.36e-5
CNAG_00395	NA	148.659	-0.069	0.165	0.8043
CNAG_00396	PKA1	171.953	-0.291	0.171	0.2054
CNAG_00397	NA	52.895	0.62	0.256	0.0553
CNAG_00398	NA	975.068	0.114	0.13	0.5666
CNAG_00399	NA	653.032	0.095	0.12	0.6069
CNAG_00400	NA	1354.26	0.048	0.109	0.7928
CNAG_00401	NA	252.96	-0.04	0.146	0.876
CNAG_00402	NA	971.661	0.07	0.102	0.6602
CNAG_00403	NA	208.555	-0.122	0.167	0.6408
CNAG_00404	NA	196.869	0.246	0.151	0.227
CNAG_00405	KIC1	288.089	0.164	0.132	0.3827
CNAG_00406	NA	542.035	-0.455	0.119	0.001101
CNAG_00407	NA	1568.234	-0.442	0.1	1.25e-4
CNAG_00408	PPH3	148.47	0.119	0.182	0.6815
CNAG_00409	NA	120.833	-0.152	0.189	0.6032
CNAG_00410	NA	365.131	-0.068	0.132	0.7531
CNAG_00411	NA	509.656	0.008	0.121	0.9717
CNAG_00413	OFD1	487.98	-0.525	0.112	4.431e-5
CNAG_00414	MAK32	93.04	0.207	0.201	0.4834
CNAG_00415	CDC2801	144.785	0.087	0.166	0.7475
CNAG_00416	NA	162.923	-0.523	0.164	0.008205
CNAG_00417	NA	12120.576	-0.374	0.099	0.001249
CNAG_00418	NA	11846.667	-1.091	0.094	1.9770000000000001e-28
CNAG_00419	NA	120.45	-0.303	0.181	0.2137
CNAG_00420	NA	546.744	-0.07	0.111	0.6928
CNAG_00421	NA	461.885	0.056	0.112	0.7642
CNAG_00422	NA	225.928	0.026	0.143	0.9179
CNAG_00423	NA	656.243	-0.437	0.134	0.007067
CNAG_00424	NA	644.334	-0.312	0.135	0.07028
CNAG_00425	NA	13.779	0.376	0.489	0.6208
CNAG_00426	NA	220.379	0.314	0.145	0.09402
CNAG_00427	PTC5	1730.017	-0.057	0.132	0.796
CNAG_00428	NA	373.226	-0.311	0.131	0.06126
CNAG_00429	NA	286.092	-0.391	0.16	0.05251
CNAG_00430	NA	51.407	0.126	0.261	0.7724
CNAG_00433	NA	144.114	0.239	0.17	0.3115
CNAG_00434	NA	266.133	0.192	0.135	0.3049
CNAG_00435	NA	49.48	0.349	0.271	0.3635
CNAG_00436	NA	272.497	0.057	0.157	0.8339
CNAG_00437	NA	226.944	-0.085	0.141	0.7079
CNAG_00438	NA	107.787	-0.527	0.212	0.04864
CNAG_00439	NA	154.594	-0.024	0.162	0.9362
CNAG_00440	SSN801	78.816	0.284	0.22	0.3621
CNAG_00441	IMD1	12788.017	-0.284	0.099	0.01929
CNAG_00442	NA	1063.117	-0.231	0.105	0.08723
CNAG_00443	NA	48.957	1.178	0.275	2.2e-4
CNAG_00444	NA	204.07	0.092	0.149	0.7016
CNAG_00445	NHP6B01	332.471	-0.308	0.128	0.0583
CNAG_00446	NA	1.765	1.097	1.431	0.623
CNAG_00447	NA	2024.423	-0.019	0.098	0.9099
CNAG_00448	NA	641.136	0.05	0.107	0.7808
CNAG_00449	NA	545.562	-0.78	0.117	1.415e-9
CNAG_00450	LEU2	2917.515	-0.057	0.098	0.7181
CNAG_00451	NA	62.509	0.085	0.249	0.8422
CNAG_00452	NA	49.485	0.494	0.272	0.1711
CNAG_00453	NA	565.702	0.156	0.109	0.2991
CNAG_00454	NA	9.876	1.52	0.614	0.04932
CNAG_00455	UBP16	610.649	-0.11	0.122	0.5564
CNAG_00456	ISP6	623.959	0.221	0.117	0.1524
CNAG_00457	GLN1	10354.406	-0.186	0.081	0.07204
CNAG_00458	NA	1514.682	-0.364	0.111	0.006445
CNAG_00460	LIV1	231.628	-0.081	0.169	0.7764
CNAG_00461	NA	1034.341	0.577	0.101	3.751e-7
CNAG_00462	NA	512.682	-0.215	0.12	0.1777
CNAG_00463	NA	0.432	-0.579	2.737	0.9023
CNAG_00464	NA	1109.192	-0.28	0.112	0.04712
CNAG_00465	NA	1568.134	0.894	0.131	5.726e-10
CNAG_00466	NA	497.913	0.41	0.131	0.009966
CNAG_00467	NA	455.214	-0.007	0.114	0.9741
CNAG_00468	NA	751.339	-0.011	0.12	0.9635
CNAG_00469	NA	301.248	0.114	0.147	0.6167
CNAG_00470	NA	337.03	0.13	0.129	0.4995
CNAG_00471	NA	613.134	-0.189	0.112	0.2088
CNAG_00472	NA	209.568	-0.039	0.149	0.8807
CNAG_00473	OST2	1653.106	0.053	0.095	0.732
CNAG_00474	NA	89.744	0.326	0.209	0.2534
CNAG_00475	NA	223.347	-0.129	0.146	0.5648
CNAG_00476	NA	13.957	-0.364	0.48	0.6279
CNAG_00480	NA	292.327	0.047	0.132	0.8353
CNAG_00481	NA	0.159	-1.54	4.08	0.8245
CNAG_00482	NA	345.726	0.256	0.129	0.1298
CNAG_00483	ACT1	7885.359	-0.082	0.114	0.6467
CNAG_00484	NA	115.231	0.19	0.181	0.4726
CNAG_00485	NA	379.877	0.057	0.166	0.8415
CNAG_00486	NA	496.896	0.378	0.133	0.02115
CNAG_00487	NA	107.979	0.616	0.203	0.01279
CNAG_00488	NA	36.943	0.771	0.311	0.04885
CNAG_00490	NA	481.595	-0.158	0.145	0.4546
CNAG_00491	NA	656.539	0.303	0.112	0.02979
CNAG_00492	NA	24.878	0.584	0.367	0.2406
CNAG_00493	NA	102.511	0.169	0.197	0.5779
CNAG_00495	NA	519.434	-0.144	0.12	0.4003
CNAG_00496	NA	240.289	0.33	0.137	0.0581
CNAG_00497	NA	242.122	0.541	0.168	0.007764
CNAG_00498	CDC14	224.988	-0.392	0.162	0.05572
CNAG_00499	NA	367.275	-0.119	0.13	0.5466
CNAG_00500	PTC1	1642.991	-0.04	0.098	0.8117
CNAG_00501	NA	82.307	0.793	0.225	0.003033
CNAG_00502	NA	215.186	-0.216	0.15	0.2961
CNAG_00503	NA	461.029	0.323	0.122	0.03267
CNAG_00504	NA	168.653	-0.088	0.157	0.732
CNAG_00505	FZC28	77.349	0.271	0.217	0.3811
CNAG_00506	NA	178.348	-0.156	0.153	0.489
CNAG_00508	VPS17	350.806	0.228	0.124	0.1633
CNAG_00509	NA	981.793	-0.397	0.105	0.001273
CNAG_00510	NA	781.417	0.132	0.132	0.4995
CNAG_00511	NA	16.499	0.46	0.457	0.4965
CNAG_00512	NA	463.344	-0.154	0.133	0.4202
CNAG_00513	NA	320.152	-0.795	0.133	7.79e-8
CNAG_00514	NA	276.228	-0.288	0.156	0.1641
CNAG_00515	NA	185.973	-0.174	0.164	0.4687
CNAG_00516	PEX7	60.216	0.282	0.267	0.4714
CNAG_00517	NA	473.31	0.035	0.115	0.8618
CNAG_00519	ERG3	781.015	-0.728	0.116	1.711e-8
CNAG_00520	NA	337.22	0.055	0.139	0.8147
CNAG_00521	NA	222.342	0.36	0.148	0.05481
CNAG_00522	NA	99.035	0.311	0.218	0.3011
CNAG_00523	NA	118.465	-0.152	0.201	0.6286
CNAG_00524	NA	266.667	-0.081	0.143	0.7296
CNAG_00525	NA	166.339	-0.076	0.157	0.7738
CNAG_00526	NA	139.664	-0.433	0.188	0.07064
CNAG_00527	NA	1463.699	-0.241	0.123	0.1352
CNAG_00528	NA	198.026	0.18	0.149	0.4004
CNAG_00529	NA	123.509	-0.007	0.21	0.9858
CNAG_00531	ENA1	447.243	1.042	0.126	1.415e-14
CNAG_00532	NA	386.864	0.113	0.129	0.571
CNAG_00533	TIM50	1137.687	-0.358	0.098	0.002118
CNAG_00534	NA	4224.61	0.023	0.101	0.8949
CNAG_00535	NA	726.652	-0.464	0.104	1.075e-4
CNAG_00536	NA	2387.325	-0.125	0.092	0.331
CNAG_00537	NA	209.916	-0.659	0.155	2.561e-4
CNAG_00538	NA	1403.356	-0.238	0.107	0.08139
CNAG_00539	NA	216.379	0.903	0.155	1.967e-7
CNAG_00540	NA	16.426	0.138	0.467	0.8669
CNAG_00541	NA	60.789	0.031	0.239	0.944
CNAG_00542	NA	38.96	0.687	0.301	0.07396
CNAG_00543	NA	2366.045	0.434	0.095	7.182e-5
CNAG_00544	NA	288.038	0.236	0.13	0.1732
CNAG_00545	NA	287.69	0.049	0.149	0.8494
CNAG_00546	CHS4	525.307	0.113	0.125	0.553
CNAG_00547	NA	418.946	-0.261	0.135	0.1427
CNAG_00549	NA	0	NA	NA	NA
CNAG_00550	NA	69.945	0.159	0.235	0.6687
CNAG_00551	NA	753.244	-0.067	0.101	0.6727
CNAG_00554	ISC1	309.879	0.183	0.136	0.3369
CNAG_00555	NA	376.06	0.34	0.125	0.02885
CNAG_00556	CCK1	364.432	-0.004	0.131	0.9885
CNAG_00557	NA	1431.119	0.364	0.095	0.00108
CNAG_00558	NA	638.067	-0.37	0.11	0.004976
CNAG_00559	BZP3	918.951	0.046	0.141	0.8507
CNAG_00560	NA	1226.663	0.184	0.104	0.1857
CNAG_00561	HAT1	251.219	-0.143	0.136	0.4724
CNAG_00562	NA	288.533	0.102	0.137	0.6345
CNAG_00563	NA	173.031	0.394	0.169	0.06733
